transaction_id,account_id,transaction_amount,merchant_category,transaction_type,location,timestamp
T005630,A00112,131695,Jewelry,UPI,Kolkata,2023-06-01 18:00:00
T005631,A00005,91722,Clothing,Credit,Kolkata,2023-06-02 07:00:00
T005632,A00410,55176,Clothing,Online,Coimbatore,2023-02-15 06:00:00
T005633,A00414,80295,Education,Debit,Kolkata,2023-12-01 06:00:00
T005634,A00182,139981,Electronics,Debit,Delhi,2023-03-25 23:00:00
T005635,A00013,146707,Travel,UPI,Ahmedabad,2023-07-31 03:00:00
T005636,A00339,81934,Restaurants,Debit,Pune,2023-10-24 19:00:00
T005637,A00285,50112,Groceries,Credit,Delhi,2023-10-23 04:00:00
T005638,A00259,120972,Gambling,UPI,Bangalore,2023-05-25 07:00:00
T005639,A00090,49051,Gambling,UPI,Ahmedabad,2023-06-30 21:00:00
T005640,A00104,89512,Groceries,Credit,Coimbatore,2023-09-25 13:00:00
T005641,A00379,79214,Jewelry,Credit,Delhi,2023-07-06 03:00:00
T005642,A00186,89921,Gambling,Online,Pune,2023-05-01 16:00:00
T005643,A00250,61932,Restaurants,Credit,Jaipur,2023-05-11 08:00:00
T005644,A00255,27576,Jewelry,Online,Kolkata,2023-06-27 07:00:00
T005645,A00076,52073,Clothing,UPI,Delhi,2023-10-14 16:00:00
T005646,A00386,53117,Gambling,Debit,Bangalore,2023-02-25 14:00:00
T005647,A00459,15603,Gambling,Debit,Ahmedabad,2023-12-29 21:00:00
T005648,A00108,142678,Gambling,Online,Bangalore,2023-10-22 22:00:00
T005649,A00156,41094,Clothing,Debit,Jaipur,2023-02-23 16:00:00
T005650,A00082,147341,Travel,Debit,Kolkata,2023-08-24 07:00:00
T005651,A00077,149656,Groceries,UPI,Jaipur,2023-09-05 00:00:00
T005652,A00485,58823,Gambling,Online,Chennai,2023-07-20 02:00:00
T005653,A00470,119150,Jewelry,Credit,Coimbatore,2023-01-30 01:00:00
T005654,A00460,77807,Travel,Debit,Jaipur,2023-01-20 18:00:00
T005655,A00258,14020,Travel,UPI,Mumbai,2023-11-17 16:00:00
T005656,A00127,96441,Gambling,UPI,Delhi,2023-09-30 04:00:00
T005657,A00485,115096,Jewelry,Debit,Jaipur,2023-12-29 14:00:00
T005658,A00391,110956,Restaurants,Credit,Chennai,2023-12-30 17:00:00
T005659,A00282,148047,Jewelry,Credit,Delhi,2023-05-03 16:00:00
T005660,A00474,95914,Travel,Online,Mumbai,2023-08-23 16:00:00
T005661,A00088,103712,Jewelry,Online,Coimbatore,2023-08-13 08:00:00
T005662,A00204,67550,Groceries,Online,Pune,2023-02-26 22:00:00
T005663,A00016,3025,Electronics,UPI,Kolkata,2023-02-14 05:00:00
T005664,A00151,124348,Electronics,Credit,Delhi,2023-04-07 03:00:00
T005665,A00424,68926,Jewelry,Online,Delhi,2023-01-13 19:00:00
T005666,A00254,43201,Education,UPI,Pune,2023-01-13 15:00:00
T005667,A00188,61573,Jewelry,Credit,Bangalore,2023-09-28 06:00:00
T005668,A00329,64003,Gambling,Debit,Pune,2023-08-20 22:00:00
T005669,A00032,104013,Clothing,Online,Bangalore,2023-08-03 21:00:00
T005670,A00271,68207,Travel,Online,Pune,2023-06-12 03:00:00
T005671,A00485,147788,Electronics,Credit,Chennai,2023-08-27 12:00:00
T005672,A00397,129117,Education,Debit,Delhi,2023-09-19 16:00:00
T005673,A00005,121038,Gambling,Debit,Hyderabad,2023-08-11 22:00:00
T005674,A00459,34084,Education,UPI,Ahmedabad,2023-06-22 05:00:00
T005675,A00330,3639,Education,Online,Bangalore,2023-01-05 08:00:00
T005676,A00308,85086,Jewelry,Debit,Coimbatore,2023-12-18 22:00:00
T005677,A00333,97658,Travel,UPI,Bangalore,2023-11-12 11:00:00
T005678,A00169,11491,Restaurants,Online,Chennai,2023-10-03 01:00:00
T005679,A00181,82360,Groceries,Online,Mumbai,2023-10-05 23:00:00
T005680,A00366,109340,Education,Online,Pune,2023-12-30 04:00:00
T005681,A00178,45006,Gambling,Online,Mumbai,2023-12-23 17:00:00
T005682,A00143,77766,Electronics,Debit,Mumbai,2023-05-04 11:00:00
T005683,A00362,139422,Jewelry,Debit,Jaipur,2023-01-29 17:00:00
T005684,A00248,129091,Gambling,Debit,Pune,2023-10-08 23:00:00
T005685,A00127,54885,Restaurants,Credit,Delhi,2023-04-18 20:00:00
T005686,A00263,137875,Gambling,Credit,Hyderabad,2023-03-05 23:00:00
T005687,A00040,111209,Gambling,Online,Jaipur,2023-03-26 12:00:00
T005688,A00412,51854,Travel,Debit,Kolkata,2023-03-19 08:00:00
T005689,A00416,95476,Groceries,UPI,Ahmedabad,2023-05-13 18:00:00
T005690,A00355,70066,Clothing,Debit,Bangalore,2023-04-26 09:00:00
T005691,A00255,37721,Jewelry,UPI,Kolkata,2023-09-11 13:00:00
T005692,A00143,114695,Electronics,Online,Mumbai,2023-09-28 06:00:00
T005693,A00240,35036,Groceries,Online,Bangalore,2023-10-29 17:00:00
T005694,A00228,94171,Healthcare,Online,Coimbatore,2023-05-05 11:00:00
T005695,A00341,101152,Jewelry,Debit,Coimbatore,2023-12-05 23:00:00
T005696,A00198,50560,Gambling,Debit,Delhi,2023-09-11 18:00:00
T005697,A00065,113189,Travel,UPI,Delhi,2023-02-02 12:00:00
T005698,A00388,94291,Gambling,UPI,Jaipur,2023-07-03 13:00:00
T005699,A00011,92242,Groceries,Credit,Coimbatore,2023-03-31 17:00:00
T005700,A00108,109848,Education,Online,Jaipur,2023-12-31 11:00:00
T005701,A00026,16041,Groceries,UPI,Hyderabad,2023-05-18 08:00:00
T005702,A00445,55690,Restaurants,Debit,Bangalore,2023-05-19 01:00:00
T005703,A00421,39976,Clothing,UPI,Jaipur,2023-07-07 04:00:00
T005704,A00151,130013,Restaurants,Credit,Jaipur,2023-09-20 08:00:00
T005705,A00221,94731,Groceries,Debit,Jaipur,2023-04-18 15:00:00
T005706,A00341,115870,Restaurants,Debit,Delhi,2023-05-07 19:00:00
T005707,A00496,98414,Restaurants,Debit,Bangalore,2023-11-12 09:00:00
T005708,A00237,96702,Clothing,UPI,Coimbatore,2023-09-07 03:00:00
T005709,A00237,84026,Healthcare,Online,Coimbatore,2023-02-18 17:00:00
T005710,A00497,129975,Jewelry,Online,Delhi,2023-05-16 22:00:00
T005711,A00219,62568,Education,Online,Chennai,2023-10-21 04:00:00
T005712,A00487,63280,Electronics,Online,Delhi,2023-10-08 06:00:00
T005713,A00424,145756,Clothing,Online,Delhi,2023-06-17 14:00:00
T005714,A00461,126471,Gambling,Debit,Bangalore,2023-12-16 16:00:00
T005715,A00151,18773,Electronics,Debit,Mumbai,2023-03-20 18:00:00
T005716,A00123,134515,Electronics,UPI,Bangalore,2023-12-08 19:00:00
T005717,A00144,19050,Electronics,Debit,Kolkata,2023-08-04 11:00:00
T005718,A00478,80700,Electronics,UPI,Ahmedabad,2023-10-05 16:00:00
T005719,A00189,21647,Travel,UPI,Kolkata,2023-11-01 11:00:00
T005720,A00255,97405,Groceries,Credit,Kolkata,2023-09-18 03:00:00
T005721,A00068,53127,Jewelry,Debit,Hyderabad,2023-05-29 04:00:00
T005722,A00104,100632,Groceries,UPI,Mumbai,2023-11-01 08:00:00
T005723,A00336,141562,Groceries,Online,Kolkata,2023-07-26 22:00:00
T005724,A00159,143051,Travel,Online,Chennai,2023-01-16 05:00:00
T005725,A00309,146107,Jewelry,Credit,Kolkata,2023-12-02 11:00:00
T005726,A00362,120705,Clothing,UPI,Jaipur,2023-01-28 08:00:00
T005727,A00409,32674,Jewelry,Debit,Coimbatore,2023-12-15 00:00:00
T005728,A00300,83763,Education,Online,Delhi,2023-12-15 14:00:00
T005729,A00396,74757,Restaurants,Online,Mumbai,2023-05-25 14:00:00
T005730,A00090,122644,Travel,Credit,Pune,2023-06-19 04:00:00
T005731,A00357,99852,Healthcare,Online,Jaipur,2023-08-22 07:00:00
T005732,A00256,147754,Education,UPI,Jaipur,2023-01-23 16:00:00
T005733,A00496,26731,Travel,Credit,Hyderabad,2023-09-25 18:00:00
T005734,A00353,129002,Travel,Online,Ahmedabad,2023-03-15 09:00:00
T005735,A00220,149336,Electronics,Debit,Mumbai,2023-02-09 20:00:00
T005736,A00009,86920,Education,UPI,Chennai,2023-12-27 03:00:00
T005737,A00012,30746,Gambling,Online,Hyderabad,2023-12-07 16:00:00
T005738,A00325,87733,Travel,Debit,Ahmedabad,2023-11-21 15:00:00
T005739,A00438,142456,Travel,UPI,Coimbatore,2023-12-11 17:00:00
T005740,A00244,145029,Restaurants,Online,Pune,2023-02-21 12:00:00
T005741,A00182,129378,Groceries,Credit,Coimbatore,2023-07-24 15:00:00
T005742,A00284,85524,Gambling,Debit,Pune,2023-09-19 13:00:00
T005743,A00312,19051,Groceries,Online,Delhi,2023-01-19 14:00:00
T005744,A00099,21109,Electronics,Credit,Kolkata,2023-04-01 05:00:00
T005745,A00197,14935,Jewelry,UPI,Bangalore,2023-03-09 11:00:00
T005746,A00482,42390,Groceries,UPI,Coimbatore,2023-03-16 17:00:00
T005747,A00366,106274,Healthcare,Debit,Pune,2023-09-08 05:00:00
T005748,A00226,98827,Healthcare,Debit,Jaipur,2023-01-27 21:00:00
T005749,A00333,28139,Jewelry,UPI,Bangalore,2023-01-16 18:00:00
T005750,A00103,60159,Jewelry,Credit,Kolkata,2023-04-21 15:00:00
T005751,A00106,125973,Groceries,UPI,Bangalore,2023-10-24 05:00:00
T005752,A00365,95378,Clothing,Online,Pune,2023-05-30 08:00:00
T005753,A00368,113051,Education,Online,Bangalore,2023-02-17 12:00:00
T005754,A00058,57347,Travel,Credit,Hyderabad,2023-06-05 15:00:00
T005755,A00078,114926,Travel,Online,Coimbatore,2023-01-28 13:00:00
T005756,A00075,39933,Jewelry,Online,Jaipur,2023-08-15 12:00:00
T005757,A00042,77553,Healthcare,Debit,Jaipur,2023-12-08 19:00:00
T005758,A00422,18354,Gambling,Online,Kolkata,2023-08-06 01:00:00
T005759,A00324,84081,Travel,Credit,Mumbai,2023-01-17 03:00:00
T005760,A00181,32711,Groceries,UPI,Ahmedabad,2023-05-06 23:00:00
T005761,A00033,109414,Education,Credit,Chennai,2023-07-17 07:00:00
T005762,A00071,46927,Gambling,Debit,Hyderabad,2023-12-12 11:00:00
T005763,A00056,13930,Clothing,Credit,Delhi,2023-09-27 15:00:00
T005764,A00105,106585,Jewelry,UPI,Kolkata,2023-04-26 11:00:00
T005765,A00200,112849,Restaurants,UPI,Mumbai,2023-06-23 17:00:00
T005766,A00101,5796,Clothing,Credit,Delhi,2023-10-30 15:00:00
T005767,A00256,66378,Jewelry,UPI,Hyderabad,2023-09-17 19:00:00
T005768,A00307,143597,Gambling,Debit,Bangalore,2023-06-17 11:00:00
T005769,A00074,57520,Restaurants,Credit,Ahmedabad,2023-06-27 22:00:00
T005770,A00171,99420,Healthcare,Online,Ahmedabad,2023-09-02 00:00:00
T005771,A00377,124534,Electronics,Credit,Pune,2023-01-02 10:00:00
T005772,A00143,124012,Gambling,Online,Mumbai,2023-11-14 10:00:00
T005773,A00166,106678,Clothing,Online,Delhi,2023-05-21 20:00:00
T005774,A00399,47250,Healthcare,Credit,Mumbai,2023-08-17 04:00:00
T005775,A00261,103613,Healthcare,UPI,Coimbatore,2023-11-11 07:00:00
T005776,A00221,18406,Groceries,Online,Jaipur,2023-05-13 08:00:00
T005777,A00083,95996,Electronics,Online,Mumbai,2023-12-15 15:00:00
T005778,A00182,92772,Restaurants,Credit,Jaipur,2023-03-31 17:00:00
T005779,A00307,149470,Groceries,Online,Bangalore,2023-07-15 07:00:00
T005780,A00010,4853,Clothing,Credit,Bangalore,2023-03-08 02:00:00
T005781,A00396,77804,Restaurants,Online,Mumbai,2023-12-02 16:00:00
T005782,A00004,74474,Clothing,Online,Delhi,2023-08-14 22:00:00
T005783,A00351,88244,Travel,Credit,Bangalore,2023-06-02 10:00:00
T005784,A00402,88717,Jewelry,Credit,Chennai,2023-02-09 16:00:00
T005785,A00336,10975,Healthcare,Debit,Jaipur,2023-09-19 06:00:00
T005786,A00488,90953,Healthcare,UPI,Chennai,2023-08-12 13:00:00
T005787,A00292,49096,Electronics,Debit,Mumbai,2023-04-30 15:00:00
T005788,A00281,97201,Groceries,Credit,Jaipur,2023-05-05 02:00:00
T005789,A00215,136738,Gambling,Online,Ahmedabad,2023-05-04 18:00:00
T005790,A00460,110798,Groceries,UPI,Mumbai,2023-07-24 12:00:00
T005791,A00098,79239,Gambling,Credit,Chennai,2023-03-23 15:00:00
T005792,A00420,38790,Jewelry,Debit,Pune,2023-08-04 22:00:00
T005793,A00101,103440,Education,Online,Delhi,2023-02-03 13:00:00
T005794,A00451,2746,Groceries,Online,Kolkata,2023-05-10 04:00:00
T005795,A00009,122472,Jewelry,Credit,Chennai,2023-03-07 15:00:00
T005796,A00061,41692,Restaurants,Online,Mumbai,2023-04-19 23:00:00
T005797,A00309,29439,Education,Debit,Delhi,2023-08-23 10:00:00
T005798,A00146,103949,Restaurants,Online,Delhi,2023-12-31 16:00:00
T005799,A00427,98818,Electronics,Debit,Delhi,2023-01-27 02:00:00
T005800,A00419,109802,Groceries,Online,Kolkata,2023-10-14 20:00:00
T005801,A00063,90983,Jewelry,UPI,Kolkata,2023-04-28 03:00:00
T005802,A00121,40067,Jewelry,Credit,Delhi,2023-03-09 02:00:00
T005803,A00226,65563,Clothing,Credit,Ahmedabad,2023-01-03 00:00:00
T005804,A00105,46951,Travel,Online,Ahmedabad,2023-02-27 18:00:00
T005805,A00462,25162,Jewelry,Credit,Coimbatore,2023-03-21 06:00:00
T005806,A00260,59223,Healthcare,UPI,Kolkata,2023-07-16 18:00:00
T005807,A00349,89329,Education,Debit,Hyderabad,2023-07-02 04:00:00
T005808,A00425,139393,Groceries,UPI,Ahmedabad,2023-06-10 02:00:00
T005809,A00255,15334,Education,UPI,Kolkata,2023-10-22 13:00:00
T005810,A00429,139493,Gambling,Debit,Kolkata,2023-06-29 15:00:00
T005811,A00434,8045,Gambling,Credit,Ahmedabad,2023-12-17 21:00:00
T005812,A00207,5289,Jewelry,Debit,Jaipur,2023-11-22 06:00:00
T005813,A00028,102618,Education,Debit,Coimbatore,2023-09-27 10:00:00
T005814,A00170,133546,Jewelry,Debit,Chennai,2023-11-30 05:00:00
T005815,A00336,142505,Jewelry,Credit,Chennai,2023-09-23 08:00:00
T005816,A00076,127166,Clothing,Debit,Delhi,2023-03-12 05:00:00
T005817,A00116,110811,Education,UPI,Jaipur,2023-12-06 03:00:00
T005818,A00069,9273,Restaurants,Debit,Mumbai,2023-08-02 21:00:00
T005819,A00354,135474,Gambling,Debit,Jaipur,2023-04-11 22:00:00
T005820,A00234,111097,Jewelry,Online,Delhi,2023-04-25 14:00:00
T005821,A00001,55942,Education,Online,Coimbatore,2023-12-22 04:00:00
T005822,A00167,131283,Clothing,UPI,Jaipur,2023-09-20 21:00:00
T005823,A00352,121941,Electronics,Credit,Hyderabad,2023-12-29 10:00:00
T005824,A00218,81202,Electronics,Online,Coimbatore,2023-06-25 12:00:00
T005825,A00273,103113,Electronics,UPI,Bangalore,2023-02-09 06:00:00
T005826,A00368,140069,Education,Online,Hyderabad,2023-03-02 22:00:00
T005827,A00251,38740,Healthcare,Online,Hyderabad,2023-11-08 07:00:00
T005828,A00347,14582,Education,Credit,Ahmedabad,2023-03-24 23:00:00
T005829,A00344,90152,Education,Credit,Jaipur,2023-08-13 14:00:00
T005830,A00419,121063,Groceries,Online,Jaipur,2023-01-05 16:00:00
T005831,A00174,56245,Education,Online,Hyderabad,2023-10-27 07:00:00
T005832,A00170,117388,Groceries,Credit,Chennai,2023-04-05 07:00:00
T005833,A00246,81818,Travel,Credit,Delhi,2023-12-26 02:00:00
T005834,A00423,4957,Restaurants,UPI,Jaipur,2023-08-07 22:00:00
T005835,A00090,11266,Healthcare,Online,Hyderabad,2023-04-28 03:00:00
T005836,A00049,122594,Travel,Credit,Kolkata,2023-02-04 17:00:00
T005837,A00446,7598,Education,Online,Kolkata,2023-10-29 03:00:00
T005838,A00294,106471,Groceries,UPI,Pune,2023-12-17 21:00:00
T005839,A00407,44280,Healthcare,Debit,Pune,2023-06-27 06:00:00
T005840,A00150,41228,Gambling,Online,Chennai,2023-04-15 22:00:00
T005841,A00132,88720,Groceries,UPI,Chennai,2023-06-02 19:00:00
T005842,A00433,99511,Electronics,Debit,Coimbatore,2023-02-13 09:00:00
T005843,A00059,60011,Restaurants,Online,Mumbai,2023-08-02 00:00:00
T005844,A00457,57550,Travel,UPI,Pune,2023-01-30 11:00:00
T005845,A00324,46040,Groceries,Debit,Mumbai,2023-11-07 18:00:00
T005846,A00199,56684,Jewelry,UPI,Coimbatore,2023-02-27 15:00:00
T005847,A00215,141442,Restaurants,UPI,Bangalore,2023-02-24 06:00:00
T005848,A00386,4442,Groceries,UPI,Jaipur,2023-10-24 14:00:00
T005849,A00049,44033,Gambling,UPI,Jaipur,2023-04-17 20:00:00
T005850,A00472,67189,Education,Debit,Chennai,2023-02-22 12:00:00
T005851,A00232,96379,Education,Credit,Kolkata,2023-05-14 11:00:00
T005852,A00247,115285,Restaurants,UPI,Ahmedabad,2023-01-15 21:00:00
T005853,A00382,54201,Jewelry,Debit,Ahmedabad,2023-08-14 04:00:00
T005854,A00479,132593,Groceries,UPI,Bangalore,2023-08-14 12:00:00
T005855,A00239,120768,Education,Online,Ahmedabad,2023-05-15 18:00:00
T005856,A00415,53625,Groceries,Online,Mumbai,2023-12-03 19:00:00
T005857,A00367,25217,Education,Credit,Jaipur,2023-01-18 10:00:00
T005858,A00168,56562,Gambling,Debit,Kolkata,2023-11-26 10:00:00
T005859,A00048,114173,Jewelry,Online,Jaipur,2023-08-21 19:00:00
T005860,A00051,120431,Restaurants,Debit,Bangalore,2023-06-14 19:00:00
T005861,A00299,75054,Education,Online,Delhi,2023-03-08 09:00:00
T005862,A00098,57693,Gambling,Debit,Chennai,2023-07-11 18:00:00
T005863,A00439,143562,Gambling,UPI,Delhi,2023-01-11 04:00:00
T005864,A00216,22662,Gambling,UPI,Jaipur,2023-07-10 12:00:00
T005865,A00177,94181,Restaurants,Online,Delhi,2023-01-26 14:00:00
T005866,A00380,148847,Jewelry,Credit,Pune,2023-01-11 09:00:00
T005867,A00474,85144,Electronics,Online,Coimbatore,2023-10-03 20:00:00
T005868,A00080,119668,Electronics,Online,Coimbatore,2023-09-02 13:00:00
T005869,A00185,36981,Gambling,Credit,Mumbai,2023-09-06 19:00:00
T005870,A00367,9419,Education,UPI,Hyderabad,2023-01-22 06:00:00
T005871,A00461,4011,Clothing,UPI,Hyderabad,2023-09-06 16:00:00
T005872,A00399,40027,Jewelry,Online,Mumbai,2023-07-22 21:00:00
T005873,A00027,111564,Education,Debit,Mumbai,2023-11-09 17:00:00
T005874,A00452,79361,Education,Online,Bangalore,2023-11-15 15:00:00
T005875,A00464,99511,Clothing,UPI,Bangalore,2023-01-04 01:00:00
T005876,A00448,38295,Groceries,Debit,Ahmedabad,2023-04-30 22:00:00
T005877,A00478,54522,Electronics,Credit,Mumbai,2023-08-03 05:00:00
T005878,A00492,111240,Healthcare,UPI,Pune,2023-03-30 14:00:00
T005879,A00414,47661,Jewelry,Credit,Kolkata,2023-04-02 20:00:00
T005880,A00420,104900,Groceries,UPI,Pune,2023-09-27 14:00:00
T005881,A00195,132859,Clothing,UPI,Mumbai,2023-06-03 07:00:00
T005882,A00214,20955,Healthcare,Debit,Jaipur,2023-12-04 01:00:00
T005883,A00369,28979,Jewelry,UPI,Delhi,2023-02-11 00:00:00
T005884,A00342,16191,Travel,Online,Mumbai,2023-02-24 02:00:00
T005885,A00114,143919,Clothing,Credit,Kolkata,2023-11-11 12:00:00
T005886,A00242,20701,Jewelry,UPI,Ahmedabad,2023-10-27 11:00:00
T005887,A00124,94558,Travel,Online,Kolkata,2023-06-14 19:00:00
T005888,A00305,120746,Groceries,Credit,Mumbai,2023-08-27 01:00:00
T005889,A00076,103822,Travel,Online,Delhi,2023-06-03 15:00:00
T005890,A00311,6290,Clothing,UPI,Delhi,2023-05-07 21:00:00
T005891,A00469,114062,Electronics,Online,Hyderabad,2023-10-07 20:00:00
T005892,A00312,127971,Clothing,Credit,Delhi,2023-03-28 21:00:00
T005893,A00196,77571,Restaurants,Credit,Coimbatore,2023-09-30 05:00:00
T005894,A00351,44650,Groceries,Credit,Bangalore,2023-04-24 15:00:00
T005895,A00044,137091,Restaurants,UPI,Pune,2023-01-16 16:00:00
T005896,A00415,36283,Education,Debit,Mumbai,2023-10-19 08:00:00
T005897,A00186,87972,Groceries,Online,Hyderabad,2023-08-26 12:00:00
T005898,A00343,1816,Jewelry,Credit,Ahmedabad,2023-07-15 10:00:00
T005899,A00246,131461,Healthcare,Credit,Bangalore,2023-04-27 10:00:00
T005900,A00437,4797,Education,Debit,Kolkata,2023-02-14 09:00:00
T005901,A00084,126248,Jewelry,Credit,Kolkata,2023-06-03 10:00:00
T005902,A00207,92955,Education,Credit,Kolkata,2023-11-15 05:00:00
T005903,A00151,63141,Clothing,UPI,Jaipur,2023-02-13 19:00:00
T005904,A00156,66245,Groceries,Debit,Jaipur,2023-12-03 16:00:00
T005905,A00016,133525,Electronics,Credit,Hyderabad,2023-04-09 21:00:00
T005906,A00165,17019,Groceries,UPI,Ahmedabad,2023-10-09 18:00:00
T005907,A00405,20241,Electronics,UPI,Kolkata,2023-12-02 18:00:00
T005908,A00463,131046,Education,UPI,Delhi,2023-09-27 12:00:00
T005909,A00145,74584,Travel,UPI,Mumbai,2023-06-15 14:00:00
T005910,A00498,114389,Restaurants,Debit,Hyderabad,2023-10-05 11:00:00
T005911,A00037,72793,Electronics,Debit,Pune,2023-11-23 04:00:00
T005912,A00333,135021,Clothing,UPI,Bangalore,2023-07-21 17:00:00
T005913,A00403,106949,Education,Debit,Bangalore,2023-03-23 07:00:00
T005914,A00414,123285,Clothing,Online,Jaipur,2023-06-13 09:00:00
T005915,A00045,12000,Healthcare,Online,Jaipur,2023-05-23 16:00:00
T005916,A00402,133386,Groceries,UPI,Chennai,2023-10-08 05:00:00
T005917,A00206,143512,Travel,Credit,Delhi,2023-02-18 19:00:00
T005918,A00062,147831,Electronics,Credit,Chennai,2023-06-07 01:00:00
T005919,A00420,145859,Restaurants,Online,Pune,2023-06-01 07:00:00
T005920,A00356,6653,Electronics,UPI,Pune,2023-04-07 06:00:00
T005921,A00468,73974,Clothing,Online,Hyderabad,2023-04-08 15:00:00
T005922,A00308,118336,Travel,Online,Ahmedabad,2023-05-22 02:00:00
T005923,A00019,127705,Electronics,Credit,Pune,2023-05-08 19:00:00
T005924,A00365,124933,Education,Online,Pune,2023-04-08 11:00:00
T005925,A00300,148407,Healthcare,UPI,Mumbai,2023-01-29 11:00:00
T005926,A00007,44243,Travel,Credit,Bangalore,2023-02-13 22:00:00
T005927,A00249,88819,Groceries,Credit,Jaipur,2023-10-28 11:00:00
T005928,A00428,29387,Travel,Online,Chennai,2023-04-19 10:00:00
T005929,A00117,107106,Restaurants,Debit,Chennai,2023-06-17 06:00:00
T005930,A00068,94333,Education,Online,Hyderabad,2023-11-01 05:00:00
T005931,A00034,30757,Electronics,UPI,Mumbai,2023-01-15 12:00:00
T005932,A00194,14846,Jewelry,Debit,Coimbatore,2023-02-12 14:00:00
T005933,A00325,90167,Electronics,UPI,Ahmedabad,2023-12-27 01:00:00
T005934,A00055,138917,Clothing,Credit,Bangalore,2023-01-21 23:00:00
T005935,A00266,132595,Clothing,UPI,Mumbai,2023-12-11 21:00:00
T005936,A00480,47405,Healthcare,UPI,Jaipur,2023-01-22 18:00:00
T005937,A00042,143231,Electronics,UPI,Hyderabad,2023-04-15 12:00:00
T005938,A00297,24821,Groceries,Online,Coimbatore,2023-01-01 17:00:00
T005939,A00461,97995,Gambling,Online,Bangalore,2023-11-06 07:00:00
T005940,A00231,28377,Gambling,UPI,Hyderabad,2023-02-22 20:00:00
T005941,A00453,66975,Groceries,Online,Delhi,2023-02-19 00:00:00
T005942,A00378,117034,Travel,Credit,Jaipur,2023-03-10 00:00:00
T005943,A00394,145936,Education,Credit,Ahmedabad,2023-05-31 13:00:00
T005944,A00010,148053,Travel,Debit,Bangalore,2023-01-05 18:00:00
T005945,A00358,76776,Jewelry,Online,Kolkata,2023-10-02 14:00:00
T005946,A00475,8301,Gambling,Online,Chennai,2023-04-11 00:00:00
T005947,A00444,24668,Restaurants,UPI,Pune,2023-10-10 00:00:00
T005948,A00128,2916,Electronics,Debit,Kolkata,2023-04-18 20:00:00
T005949,A00179,33194,Travel,Credit,Coimbatore,2023-01-14 09:00:00
T005950,A00405,82902,Education,Credit,Ahmedabad,2023-11-14 18:00:00
T005951,A00392,18155,Clothing,UPI,Mumbai,2023-02-04 17:00:00
T005952,A00193,103406,Clothing,Online,Chennai,2023-12-17 03:00:00
T005953,A00092,149730,Jewelry,UPI,Pune,2023-01-07 14:00:00
T005954,A00369,5335,Electronics,Debit,Delhi,2023-04-20 03:00:00
T005955,A00231,99327,Healthcare,Credit,Delhi,2023-02-26 03:00:00
T005956,A00078,147333,Jewelry,Debit,Delhi,2023-05-12 20:00:00
T005957,A00085,145719,Healthcare,Credit,Coimbatore,2023-10-11 21:00:00
T005958,A00030,130047,Gambling,Credit,Chennai,2023-02-07 22:00:00
T005959,A00213,97288,Travel,Debit,Bangalore,2023-10-26 14:00:00
T005960,A00049,54359,Restaurants,Credit,Mumbai,2023-04-13 03:00:00
T005961,A00265,120508,Healthcare,Credit,Delhi,2023-01-17 19:00:00
T005962,A00145,74981,Electronics,Debit,Bangalore,2023-03-12 10:00:00
T005963,A00069,2170,Gambling,Credit,Mumbai,2023-05-26 05:00:00
T005964,A00058,89366,Gambling,Debit,Hyderabad,2023-06-28 16:00:00
T005965,A00185,103004,Travel,UPI,Pune,2023-12-05 04:00:00
T005966,A00062,33788,Electronics,Online,Ahmedabad,2023-01-22 18:00:00
T005967,A00479,118270,Travel,Online,Bangalore,2023-07-05 05:00:00
T005968,A00308,22956,Clothing,Online,Coimbatore,2023-09-27 03:00:00
T005969,A00445,148999,Jewelry,Credit,Hyderabad,2023-10-23 06:00:00
T005970,A00296,143871,Jewelry,Debit,Pune,2023-03-23 00:00:00
T005971,A00166,101205,Healthcare,Online,Delhi,2023-05-29 19:00:00
T005972,A00171,83795,Education,Credit,Ahmedabad,2023-03-07 00:00:00
T005973,A00063,149848,Groceries,Credit,Kolkata,2023-07-17 19:00:00
T005974,A00147,3803,Restaurants,Debit,Chennai,2023-10-26 02:00:00
T005975,A00484,97293,Gambling,UPI,Coimbatore,2023-01-25 16:00:00
T005976,A00306,112601,Jewelry,Debit,Pune,2023-08-10 23:00:00
T005977,A00161,106115,Travel,Credit,Mumbai,2023-02-01 11:00:00
T005978,A00141,81647,Gambling,UPI,Chennai,2023-01-21 16:00:00
T005979,A00334,118529,Groceries,UPI,Bangalore,2023-04-11 21:00:00
T005980,A00097,86472,Travel,Online,Jaipur,2023-03-08 14:00:00
T005981,A00446,117047,Electronics,Credit,Kolkata,2023-06-21 23:00:00
T005982,A00221,83182,Electronics,Debit,Pune,2023-10-20 08:00:00
T005983,A00043,101843,Groceries,Debit,Ahmedabad,2023-08-20 07:00:00
T005984,A00433,140723,Education,Online,Coimbatore,2023-05-30 14:00:00
T005985,A00292,106334,Restaurants,Credit,Mumbai,2023-01-20 05:00:00
T005986,A00378,18709,Restaurants,Debit,Jaipur,2023-07-26 22:00:00
T005987,A00108,92772,Education,Debit,Bangalore,2023-12-23 15:00:00
T005988,A00266,69308,Travel,Debit,Hyderabad,2023-01-07 21:00:00
T005989,A00095,133332,Restaurants,UPI,Ahmedabad,2023-03-14 00:00:00
T005990,A00262,129667,Jewelry,UPI,Coimbatore,2023-11-17 16:00:00
