transaction_id,account_id,transaction_amount,merchant_category,transaction_type,location,timestamp,fraud_flag,customer_id,account_type,balance,account_open_date,age,occupation,annual_income,city,hour_of_day,is_night_transaction,is_weekend,transaction_frequency,avg_spending,std_spending,amount_zscore,location_deviation,is_high_risk_merchant,amount_to_balance_ratio,txn_to_monthly_income_ratio,account_age_days
T004299,A00375,8104,Electronics,Debit,Delhi,2023-07-21 17:00:00,0,C0375,Current,26727,2018-06-05,36,Businessman,1207425,Delhi,17,0,0,25,66738.88,45417.30647590923,-1.2910250419870626,0,0,0.30320263394193353,0.08054164854959936,1872
T004300,A00214,114562,Healthcare,Debit,Jaipur,2023-09-15 06:00:00,1,C0214,Savings,164210,2022-11-19,37,Businessman,1523520,Jaipur,6,0,0,36,61513.13888888889,45314.787570727494,1.1706743858903066,0,0,0.6976511926728417,0.9023471959672338,300
T004301,A00151,21216,Healthcare,Debit,Delhi,2023-08-11 23:00:00,0,C0151,Current,168856,2022-09-01,27,Manager,1888388,Jaipur,23,1,0,19,83764.78947368421,48407.66393475193,-1.2921257583921613,1,0,0.12564477634921856,0.1348197510257426,344
T004302,A00440,124539,Jewelry,Online,Hyderabad,2023-12-01 01:00:00,1,C0440,Salary,457880,2020-06-17,55,Salesperson,1280020,Pune,1,1,0,18,82240.88888888889,45206.63081489248,0.9356616573420196,1,1,0.27198988383444606,1.1675348822674647,1262
T004303,A00275,86147,Healthcare,Credit,Ahmedabad,2023-02-11 13:00:00,0,C0275,Current,31806,2018-09-17,37,Accountant,1343917,Ahmedabad,13,0,1,20,70011.05,41878.85715712455,0.3853006288939502,0,0,2.708428962178137,0.7692171465946186,1608
T004304,A00338,114017,Groceries,Credit,Jaipur,2023-01-21 16:00:00,0,C0338,Salary,182558,2020-09-12,63,Teacher,1935687,Bangalore,16,0,1,25,74002.16,43629.34084963161,0.9171543557788557,1,0,0.6245487760121385,0.7068312180636642,861
T004305,A00076,31956,Healthcare,Credit,Delhi,2023-08-25 21:00:00,0,C0076,Savings,324153,2018-06-12,45,Salesperson,1689959,Delhi,21,0,0,24,79460.91666666667,43668.62152016038,-1.0878501544807226,0,0,0.09858277238596469,0.22691201384175594,1900
T004306,A00439,2588,Groceries,Credit,Delhi,2023-02-10 03:00:00,0,C0439,Savings,413595,2020-08-04,57,Engineer,692417,Delhi,3,1,0,29,66670.86206896552,44636.490273993266,-1.435660861228204,0,0,0.006257313900521281,0.04485158509973037,920
T004307,A00220,83532,Clothing,Credit,Chennai,2023-02-19 22:00:00,0,C0220,Salary,393447,2018-08-15,47,Engineer,1651351,Ahmedabad,22,1,1,22,89713.22727272728,51267.981274802565,-0.12056701120325287,1,0,0.21230759846282102,0.6070084433896852,1649
T004308,A00348,71252,Restaurants,UPI,Mumbai,2023-09-04 06:00:00,0,C0348,Savings,13706,2019-06-30,63,Doctor,564223,Delhi,6,0,0,15,70423.53333333334,43510.059298095766,0.01904080757488,1,0,5.198219887648647,1.5154008255601066,1527
T004309,A00444,116431,Clothing,Debit,Coimbatore,2023-08-17 12:00:00,0,C0444,Current,492949,2018-10-11,53,Manager,1605289,Coimbatore,12,0,0,23,80758.91304347826,48334.701687967645,0.7380222844201786,0,0,0.2361923115934679,0.8703554313273185,1771
T004310,A00187,32891,Electronics,Credit,Bangalore,2023-01-25 00:00:00,1,C0187,Current,440207,2018-02-01,23,Manager,1927781,Hyderabad,0,1,0,29,69586.31034482758,47548.00691564522,-0.77175286042859,1,0,0.07471695198633373,0.20473902377915335,1819
T004311,A00289,100741,Clothing,Online,Chennai,2023-05-12 16:00:00,0,C0289,Current,182876,2020-10-09,33,Doctor,1517078,Chennai,16,0,0,20,78346.65,34681.20584055957,0.6457200508815607,0,0,0.5508675229799264,0.7968555341254702,945
T004312,A00403,31127,Education,Debit,Coimbatore,2023-01-03 05:00:00,0,C0403,Current,287017,2022-11-23,22,Manager,1278039,Coimbatore,5,1,0,21,73177.38095238095,48298.35786595253,-0.870637901791356,0,0,0.10844964427318148,0.2922633816338938,41
T004313,A00028,143763,Electronics,Online,Coimbatore,2023-01-10 12:00:00,0,C0028,Savings,476082,2022-07-12,48,Teacher,491076,Coimbatore,12,0,0,24,83516.625,41027.11528798071,1.4684526215678086,0,0,0.3019704547316329,3.513012242504215,182
T004314,A00379,4826,Travel,Online,Kolkata,2023-02-11 00:00:00,1,C0379,Current,246130,2022-08-11,29,Doctor,1565030,Mumbai,0,1,1,23,54848.391304347824,39202.42885650087,-1.2760023489221306,1,0,0.019607444815971983,0.03700376350613087,184
T004315,A00180,4233,Clothing,Online,Jaipur,2023-12-27 20:00:00,0,C0180,Current,61492,2019-07-25,33,Salesperson,1214228,Jaipur,20,0,0,18,83430.33333333333,45999.33377394784,-1.721706095191046,0,0,0.06883710341014425,0.0418339883448578,1616
T004316,A00253,66380,Education,UPI,Chennai,2023-04-13 19:00:00,0,C0253,Salary,39964,2021-07-15,40,Manager,970688,Chennai,19,0,0,22,75421.13636363637,40584.61930020318,-0.22277248178082834,0,0,1.6609533341673965,0.8206138326630183,637
T004317,A00126,63144,Jewelry,Online,Coimbatore,2023-01-23 03:00:00,0,C0126,Current,289564,2018-11-01,30,Accountant,1717008,Coimbatore,3,1,0,20,83725.85,42765.951475535934,-0.4812672065012691,0,1,0.21806502857734877,0.44130720415979424,1544
T004318,A00177,86197,Clothing,Debit,Delhi,2023-12-01 12:00:00,0,C0177,Savings,12099,2019-08-11,53,Engineer,738774,Delhi,12,0,0,22,71723.90909090909,36762.80646822156,0.39368841227074747,0,0,7.123719008264463,1.4001088289517498,1573
T004319,A00037,90205,Electronics,Debit,Coimbatore,2023-01-24 09:00:00,0,C0037,Salary,47913,2021-10-04,30,Salesperson,1614532,Coimbatore,9,0,0,17,65113.0,47091.179552279216,0.5328386385425664,0,0,1.8826439036607254,0.6704481546355228,477
T004320,A00410,137112,Electronics,UPI,Coimbatore,2023-01-04 17:00:00,0,C0410,Salary,225894,2021-06-28,60,Manager,1994164,Coimbatore,17,0,0,18,64010.27777777778,45201.54853777045,1.6172393333192636,0,0,0.6069722658757387,0.8250795822209206,555
T004321,A00099,23296,Travel,UPI,Kolkata,2023-08-27 23:00:00,1,C0099,Salary,11548,2022-03-23,62,Teacher,1716012,Kolkata,23,1,1,24,76495.08333333333,48998.35600517782,-1.085732005533239,0,0,2.0171443415014285,0.16290795169264552,522
T004322,A00098,6317,Education,Debit,Chennai,2023-05-12 01:00:00,0,C0098,Savings,94818,2019-11-21,60,Accountant,1086275,Chennai,1,1,0,19,65923.94736842105,47474.786054720884,-1.2555495731927315,0,0,0.06662166865290711,0.0697834342132517,1268
T004323,A00127,19533,Electronics,Debit,Pune,2023-02-23 20:00:00,0,C0127,Salary,125575,2019-01-06,36,Teacher,907812,Delhi,20,0,0,24,69455.70833333333,43902.106847016854,-1.1371369603581012,1,0,0.15554723832579473,0.2581988341198398,1509
T004324,A00483,11034,Electronics,Online,Hyderabad,2023-06-21 06:00:00,0,C0483,Current,272613,2020-09-14,47,Salesperson,1874486,Hyderabad,6,0,0,16,75763.1875,49671.12737223876,-1.3031551914438164,0,0,0.040474810537976774,0.07063696394638318,1010
T004325,A00168,54477,Healthcare,Online,Jaipur,2023-11-09 08:00:00,1,C0168,Current,258211,2020-12-16,29,Businessman,1289024,Kolkata,8,0,0,19,74366.78947368421,42029.160517932134,-0.47323784792698986,1,0,0.21097780118662185,0.50714649222978,1058
T004326,A00080,26298,Clothing,UPI,Coimbatore,2023-11-11 23:00:00,0,C0080,Savings,62022,2020-06-24,50,Doctor,437541,Coimbatore,23,1,1,13,57841.153846153844,37911.91338890313,-0.8320116561404303,0,0,0.4240039985166793,0.7212489800955796,1235
T004327,A00294,44457,Clothing,Credit,Kolkata,2023-06-07 13:00:00,0,C0294,Current,89080,2021-07-07,59,Engineer,1314920,Pune,13,0,0,19,65384.0,43783.80583554203,-0.47796210495279184,1,0,0.4990626508458594,0.4057159370912299,700
T004328,A00333,47887,Gambling,Online,Bangalore,2023-06-19 11:00:00,0,C0333,Savings,322875,2020-09-08,53,Salesperson,1057907,Bangalore,11,0,0,23,94767.95652173914,38408.83975961578,-1.2205772633369465,0,1,0.14831390378969017,0.5431895242209381,1014
T004329,A00126,85375,Gambling,Online,Coimbatore,2023-05-27 01:00:00,0,C0126,Current,289564,2018-11-01,30,Accountant,1717008,Coimbatore,1,1,1,20,83725.85,42765.951475535934,0.038562219314666316,0,1,0.2948388099390465,0.5966774761678455,1668
T004330,A00343,41213,Gambling,Credit,Chennai,2023-04-10 15:00:00,1,C0343,Current,8754,2018-07-09,54,Businessman,1081452,Ahmedabad,15,0,0,28,69067.96428571429,40732.21809482762,-0.6838558170553312,1,1,4.707367218732153,0.4573073978318039,1736
T004331,A00310,142265,Travel,Online,Hyderabad,2023-02-20 18:00:00,0,C0310,Current,20997,2021-11-06,51,Salesperson,1144193,Coimbatore,18,0,0,28,86815.64285714286,43848.69496619136,1.2645611730431257,1,0,6.775169063720354,1.4920384935059032,471
T004332,A00150,125282,Restaurants,Credit,Hyderabad,2023-08-03 19:00:00,0,C0150,Current,429127,2018-02-12,63,Engineer,1173172,Hyderabad,19,0,0,19,78959.05263157895,45455.4419471221,1.0190847428633103,0,0,0.2919455267426036,1.2814693838584623,1998
T004333,A00016,23892,Education,Credit,Chennai,2023-04-04 20:00:00,0,C0016,Current,230371,2021-11-24,24,Teacher,686193,Kolkata,20,0,0,27,70294.14814814815,48772.22001122526,-0.9514052905007886,1,0,0.1037105203757401,0.41781831059191804,496
T004334,A00028,107212,Restaurants,Debit,Coimbatore,2023-06-12 03:00:00,0,C0028,Savings,476082,2022-07-12,48,Teacher,491076,Coimbatore,3,1,0,24,83516.625,41027.11528798071,0.577554011138136,0,0,0.22519602674323594,2.61984702978765,335
T004335,A00496,72481,Groceries,Credit,Bangalore,2023-02-02 07:00:00,0,C0496,Salary,247634,2020-05-30,30,Businessman,872212,Bangalore,7,0,0,23,90772.91304347826,45862.798350488265,-0.3988398811535563,0,0,0.292692874593656,0.9972025149848891,978
T004336,A00419,137982,Healthcare,Credit,Kolkata,2023-08-06 21:00:00,0,C0419,Current,112539,2018-05-22,43,Businessman,1875062,Jaipur,21,0,1,15,89097.53333333334,54017.79144856769,0.9049697397053218,1,0,1.2260707304069665,0.883055600294817,1902
T004337,A00444,146400,Healthcare,UPI,Chennai,2023-12-17 16:00:00,0,C0444,Current,492949,2018-10-11,53,Manager,1605289,Coimbatore,16,0,1,23,80758.91304347826,48334.701687967645,1.3580530067254417,1,0,0.2969875240896643,1.0943823822377154,1893
T004338,A00173,35325,Clothing,UPI,Pune,2023-11-11 17:00:00,0,C0173,Savings,318543,2019-03-11,63,Businessman,1498744,Pune,17,0,1,19,76494.68421052632,47874.20811883835,-0.8599554087313702,0,0,0.11089519815158973,0.2828368287045686,1706
T004339,A00046,26287,Education,UPI,Ahmedabad,2023-01-03 15:00:00,0,C0046,Current,493910,2021-07-07,41,Manager,458211,Ahmedabad,15,0,0,27,61174.88888888889,41682.88260031683,-0.8369835940430788,0,0,0.0532221392113154,0.6884252014901432,545
T004340,A00328,135413,Jewelry,Online,Chennai,2023-03-16 11:00:00,0,C0328,Salary,184980,2021-10-19,63,Engineer,458768,Chennai,11,0,0,21,70700.80952380953,44654.171243702476,1.4491857910209622,0,1,0.7320373443759088,3.541999441983748,513
T004341,A00236,10829,Jewelry,UPI,Hyderabad,2023-10-23 11:00:00,0,C0236,Salary,450377,2019-05-23,44,Lawyer,895603,Bangalore,11,0,0,19,71390.63157894737,37928.20185445496,-1.5967440748007395,1,1,0.02404424727673199,0.14509553898323255,1614
T004342,A00439,12649,Travel,Debit,Delhi,2023-07-30 16:00:00,0,C0439,Savings,413595,2020-08-04,57,Engineer,692417,Delhi,16,0,1,29,66670.86206896552,44636.490273993266,-1.2102623153693715,0,0,0.030582984361550887,0.21921472176448586,1090
T004343,A00214,38113,Clothing,Debit,Kolkata,2023-12-03 05:00:00,1,C0214,Savings,164210,2022-11-19,37,Businessman,1523520,Jaipur,5,1,1,36,61513.13888888889,45314.787570727494,-0.5163907885999877,1,0,0.23209772792322073,0.30019691241335855,379
T004344,A00085,24447,Travel,Debit,Coimbatore,2023-06-13 03:00:00,1,C0085,Savings,363918,2018-07-24,30,Salesperson,1529024,Coimbatore,3,1,0,19,69924.21052631579,47565.75130931795,-0.9560915001758202,0,0,0.06717703664826513,0.1918635678707463,1785
T004345,A00282,64872,Clothing,Online,Hyderabad,2023-01-04 20:00:00,1,C0282,Salary,447361,2019-10-11,42,Teacher,584260,Delhi,20,0,0,21,85283.28571428571,46704.30280192914,-0.43703223235874133,1,0,0.1450100813211672,1.3323931126553246,1181
T004346,A00232,40478,Clothing,Credit,Hyderabad,2023-03-11 21:00:00,0,C0232,Salary,254599,2019-05-19,22,Accountant,637827,Hyderabad,21,0,1,19,69805.05263157895,39109.00894717749,-0.7498797187929123,0,0,0.15898664571877455,0.7615481941027896,1392
T004347,A00085,2098,Groceries,Credit,Coimbatore,2023-08-18 12:00:00,0,C0085,Savings,363918,2018-07-24,30,Salesperson,1529024,Coimbatore,12,0,0,19,69924.21052631579,47565.75130931795,-1.4259463723224926,0,0,0.00576501913887431,0.016465405382780126,1851
T004348,A00409,112272,Restaurants,Debit,Coimbatore,2023-08-27 18:00:00,1,C0409,Savings,367226,2019-10-08,37,Lawyer,799876,Coimbatore,18,0,1,24,66951.66666666667,36962.78316815756,1.2261071664207248,0,0,0.3057291539020824,1.6843410728662944,1419
T004349,A00489,114200,Education,Credit,Mumbai,2023-06-11 00:00:00,0,C0489,Current,366278,2022-07-14,50,Teacher,799512,Pune,0,1,1,20,77961.55,39529.41850328556,0.9167463466984208,1,0,0.31178418637159105,1.7140455677963558,332
T004350,A00065,115500,Gambling,Credit,Ahmedabad,2023-07-25 16:00:00,0,C0065,Current,498158,2020-09-11,57,Salesperson,1471459,Ahmedabad,16,0,0,24,70141.95833333333,38208.57128227868,1.187116925455518,0,1,0.23185368526916106,0.941922268986088,1047
T004351,A00134,27837,Gambling,Credit,Hyderabad,2023-02-28 09:00:00,0,C0134,Salary,395707,2019-09-21,53,Businessman,1188266,Hyderabad,9,0,0,18,57050.22222222222,43361.23465866929,-0.6737174910304721,0,1,0.07034732681674366,0.2811188740568189,1256
T004352,A00151,38614,Gambling,Online,Ahmedabad,2023-03-08 22:00:00,0,C0151,Current,168856,2022-09-01,27,Manager,1888388,Jaipur,22,1,0,19,83764.78947368421,48407.66393475193,-0.9327198588748753,1,1,0.22867870446590902,0.2453775389379725,188
T004353,A00115,123649,Travel,Credit,Mumbai,2023-02-07 09:00:00,1,C0115,Salary,21052,2018-05-22,22,Salesperson,1357088,Ahmedabad,9,0,0,15,81854.4,49207.297338911034,0.8493577631818161,1,0,5.873224718567425,1.0933616685137588,1722
T004354,A00064,50332,Electronics,Credit,Bangalore,2023-07-11 03:00:00,0,C0064,Salary,51851,2022-08-15,31,Doctor,1297083,Mumbai,3,1,0,18,91252.16666666667,42605.40822788471,-0.9604453605466202,1,0,0.970685798040577,0.46564791921565546,330
T004355,A00343,94866,Travel,Online,Ahmedabad,2023-06-04 17:00:00,0,C0343,Current,8754,2018-07-09,54,Businessman,1081452,Ahmedabad,17,0,1,28,69067.96428571429,40732.21809482762,0.6333570063438718,0,0,10.835636778983439,1.0526514352925511,1791
T004356,A00427,10561,Clothing,UPI,Delhi,2023-05-11 11:00:00,0,C0427,Current,108892,2022-03-11,37,Engineer,701921,Delhi,11,0,0,21,82930.95238095238,48975.18078524692,-1.4776862733450655,0,0,0.09698511382733509,0.180550232860963,426
T004357,A00363,82494,Electronics,Debit,Pune,2023-03-05 20:00:00,0,C0363,Savings,46321,2022-08-02,36,Salesperson,862288,Pune,20,0,1,19,89079.0,43480.47772659971,-0.1514472780498349,0,0,1.7808816545054187,1.148024789861392,215
T004358,A00407,9423,Restaurants,Online,Pune,2023-09-30 07:00:00,0,C0407,Salary,122322,2021-02-12,61,Teacher,1205667,Pune,7,0,1,21,76429.42857142857,50952.77588765054,-1.3150692460637647,0,0,0.07703375489482762,0.09378709046527772,960
T004359,A00352,37140,Education,Online,Kolkata,2023-10-31 14:00:00,0,C0352,Salary,349086,2018-12-04,45,Teacher,897135,Hyderabad,14,0,0,20,67461.45,43523.626017764305,-0.696666449335453,1,0,0.10639181636669369,0.4967814208563929,1792
T004360,A00158,139850,Jewelry,Debit,Ahmedabad,2023-03-16 22:00:00,1,C0158,Savings,8631,2022-02-26,46,Lawyer,1362636,Chennai,22,1,0,18,107584.66666666667,37839.466979519115,0.8526899533441413,1,1,16.201343836886007,1.2315834896480058,383
T004361,A00077,145921,Education,Credit,Jaipur,2023-12-07 02:00:00,0,C0077,Salary,413638,2021-05-28,47,Businessman,544761,Jaipur,2,1,0,21,77954.19047619047,55380.87530693159,1.2272613812462196,0,0,0.35277379550767696,3.2143490448104766,923
T004362,A00491,85128,Clothing,Credit,Coimbatore,2023-02-26 07:00:00,0,C0491,Current,186360,2021-07-02,46,Salesperson,1824357,Coimbatore,7,0,1,13,84483.07692307692,43206.633494294096,0.014926482920921092,0,0,0.45679085216327453,0.5599430374647067,604
T004363,A00146,92834,Electronics,Online,Pune,2023-10-21 19:00:00,0,C0146,Savings,453532,2019-07-27,28,Engineer,1783624,Ahmedabad,19,0,1,29,81052.55172413793,45346.90335197433,0.25980711812704466,1,0,0.20469072812783193,0.6245755831946643,1547
T004364,A00343,90996,Education,UPI,Ahmedabad,2023-10-13 18:00:00,0,C0343,Current,8754,2018-07-09,54,Businessman,1081452,Ahmedabad,18,0,0,28,69067.96428571429,40732.21809482762,0.5383462217362094,0,0,10.393603655054255,1.0097091687841901,1922
T004365,A00463,85893,Gambling,Debit,Bangalore,2023-01-25 22:00:00,1,C0463,Current,376602,2019-11-07,33,Accountant,416739,Bangalore,22,1,0,20,75020.7,38382.06494828981,0.2832651139183808,0,1,0.2280730636771348,2.473289037023173,1175
T004366,A00225,76799,Restaurants,UPI,Pune,2023-03-27 04:00:00,0,C0225,Current,426486,2019-08-24,28,Businessman,1362958,Pune,4,1,0,21,67994.71428571429,43720.06990861618,0.20137858271243517,0,0,0.18007348406868204,0.6761675708275677,1311
T004367,A00405,104935,Restaurants,Online,Jaipur,2023-01-11 18:00:00,1,C0405,Salary,94464,2021-05-15,53,Teacher,908746,Kolkata,18,0,0,25,69358.32,46758.301170950734,0.7608633998470098,1,0,1.1108347006827926,1.3856677223338536,606
T004368,A00313,84421,Gambling,UPI,Chennai,2023-07-10 11:00:00,0,C0313,Current,422127,2018-08-15,56,Doctor,866202,Chennai,11,0,0,35,79109.6,40572.98411591866,0.13090976953593328,0,1,0.1999891028313687,1.1695332035714534,1790
T004369,A00103,117104,Jewelry,Online,Kolkata,2023-11-30 11:00:00,0,C0103,Current,159249,2019-11-03,29,Engineer,685925,Kolkata,11,0,0,25,70214.64,43310.34836202544,1.0826364084642792,0,1,0.7353469387755102,2.048690454495754,1488
T004370,A00407,122397,Travel,Debit,Bangalore,2023-10-18 08:00:00,1,C0407,Salary,122322,2021-02-12,61,Teacher,1205667,Pune,8,0,0,21,76429.42857142857,50952.77588765054,0.9021602970155866,1,0,1.0006049557319556,1.2182169703574868,978
T004371,A00347,17685,Healthcare,UPI,Ahmedabad,2023-09-15 08:00:00,0,C0347,Savings,261695,2022-09-12,50,Doctor,1442077,Ahmedabad,8,0,0,16,66522.25,43566.79409290215,-1.1209741505390343,0,0,0.0675784115920763,0.14716273818943096,368
T004372,A00301,147832,Groceries,UPI,Chennai,2023-10-21 10:00:00,0,C0301,Salary,184830,2022-07-22,54,Accountant,340738,Chennai,10,0,1,14,72082.85714285714,46851.933095094944,1.6167773206581575,0,0,0.7998225405911346,5.20629926805933,456
T004373,A00428,95881,Groceries,Debit,Coimbatore,2023-12-24 11:00:00,0,C0428,Savings,214717,2019-08-19,47,Businessman,560910,Chennai,11,0,1,26,76427.73076923077,40310.22802967772,0.4825889155587782,1,0,0.4465438388956678,2.0512595603572765,1588
T004374,A00466,115418,Restaurants,Debit,Mumbai,2023-02-03 05:00:00,0,C0466,Current,142069,2018-10-13,54,Businessman,1556556,Mumbai,5,1,0,18,79075.05555555556,48275.752759808354,0.7528198395013223,0,0,0.8124023368761878,0.8897951631679168,1574
T004375,A00088,117373,Healthcare,Online,Hyderabad,2023-08-27 01:00:00,1,C0088,Current,294749,2020-04-20,29,Manager,689678,Coimbatore,1,1,1,21,82048.33333333333,40246.008647235234,0.8777185080959167,1,0,0.39821204410517386,2.0422226024318597,1224
T004376,A00371,7068,Healthcare,Online,Ahmedabad,2023-11-01 15:00:00,0,C0371,Savings,480584,2020-12-25,43,Manager,1659490,Ahmedabad,15,0,0,22,77353.40909090909,47497.252709182176,-1.479778409948361,0,0,0.014707075751427948,0.05110967827465064,1041
T004377,A00303,67349,Gambling,Online,Chennai,2023-06-17 12:00:00,0,C0303,Current,42643,2022-04-10,54,Engineer,1529336,Chennai,12,0,1,14,60233.07142857143,48175.70947697491,0.1477078106100245,0,1,1.579331207203827,0.5284567943211956,433
T004378,A00168,140412,Travel,Online,Kolkata,2023-09-04 07:00:00,0,C0168,Current,258211,2020-12-16,29,Businessman,1289024,Kolkata,7,0,0,19,74366.78947368421,42029.160517932134,1.571413982873557,0,0,0.5437857264573296,1.3071471128543766,992
T004379,A00435,36219,Electronics,Online,Chennai,2023-06-14 18:00:00,1,C0435,Current,109195,2022-10-17,58,Lawyer,678387,Coimbatore,18,0,0,21,78975.38095238095,42300.676530613775,-1.0107729818797904,1,0,0.33168797391845856,0.6406785507387376,240
T004380,A00170,106497,Travel,Debit,Chennai,2023-06-29 16:00:00,0,C0170,Current,229033,2020-04-21,30,Businessman,1451550,Chennai,16,0,0,17,80651.88235294117,53810.17176250504,0.4803017124927247,0,0,0.4649833649152528,0.8804133512452206,1164
T004381,A00135,13200,Travel,UPI,Jaipur,2023-08-23 23:00:00,0,C0135,Savings,304631,2022-09-28,25,Businessman,1812584,Jaipur,23,1,0,16,69101.3125,44354.79433495136,-1.2603217608868507,0,0,0.043330969825888285,0.0873890534176623,329
T004382,A00050,42894,Electronics,Credit,Bangalore,2023-09-15 11:00:00,1,C0050,Savings,49936,2020-10-06,56,Businessman,444990,Bangalore,11,0,0,14,59857.857142857145,40226.13993385423,-0.4217122789000294,0,0,0.8589622924885355,1.1567181284972696,1074
T004383,A00432,104619,Healthcare,Credit,Pune,2023-10-10 11:00:00,0,C0432,Current,85073,2018-09-27,57,Engineer,1579361,Pune,11,0,0,18,91099.77777777778,46134.781364982875,0.29303752661725085,0,0,1.2297411665138585,0.7948961637016491,1839
T004384,A00340,48221,Travel,Online,Coimbatore,2023-03-27 16:00:00,0,C0340,Savings,427955,2018-06-05,47,Salesperson,1500454,Jaipur,16,0,0,26,76734.57692307692,43400.383676804595,-0.6569890518805724,1,0,0.11267747151576331,0.3856512762137327,1756
T004385,A00347,9243,Travel,Credit,Ahmedabad,2023-10-23 22:00:00,1,C0347,Savings,261695,2022-09-12,50,Doctor,1442077,Ahmedabad,22,1,0,16,66522.25,43566.79409290215,-1.31474558072502,0,0,0.0353196074834923,0.07691406214786034,406
T004386,A00134,59476,Groceries,UPI,Hyderabad,2023-10-04 20:00:00,0,C0134,Salary,395707,2019-09-21,53,Businessman,1188266,Hyderabad,20,0,0,18,57050.22222222222,43361.23465866929,0.05594346648274673,0,0,0.15030274849131178,0.6006331915581191,1474
T004387,A00347,83244,Groceries,UPI,Ahmedabad,2023-08-30 01:00:00,0,C0347,Savings,261695,2022-09-12,50,Doctor,1442077,Ahmedabad,1,1,0,16,66522.25,43566.79409290215,0.3838186937588848,0,0,0.3180942773294204,0.6927008751959847,352
T004388,A00137,106628,Groceries,Online,Jaipur,2023-03-02 07:00:00,0,C0137,Savings,431577,2019-05-05,58,Lawyer,1684418,Jaipur,7,0,0,22,70858.59090909091,45813.38420224782,0.7807633012440516,0,0,0.24706542038750817,0.7596309229656772,1397
T004389,A00245,82116,Healthcare,Credit,Ahmedabad,2023-01-22 10:00:00,0,C0245,Current,457776,2019-07-13,22,Lawyer,376077,Ahmedabad,10,0,1,16,77471.6875,35295.19944830789,0.13158482095566273,0,0,0.1793799164221881,2.6201868234430714,1289
T004390,A00109,130704,Electronics,Debit,Kolkata,2023-03-21 17:00:00,1,C0109,Current,65428,2020-08-01,58,Engineer,703081,Hyderabad,17,0,0,29,88575.8275862069,40801.12010285726,1.0325248990123412,1,0,1.9976463036268322,2.230821199833305,962
T004391,A00313,78837,Healthcare,Debit,Chennai,2023-03-23 07:00:00,1,C0313,Current,422127,2018-08-15,56,Doctor,866202,Chennai,7,0,0,35,79109.6,40572.98411591866,-0.006718756481435444,0,0,0.1867608876928325,1.092174804491331,1681
T004392,A00287,68777,Gambling,Online,Chennai,2023-08-21 02:00:00,0,C0287,Current,400677,2019-07-29,38,Lawyer,794592,Chennai,2,1,0,24,83702.375,50451.84282652509,-0.2958340897738818,0,1,0.17165155062169624,1.0386764528210704,1484
T004393,A00021,130040,Travel,UPI,Kolkata,2023-01-14 16:00:00,0,C0021,Savings,256537,2018-05-18,59,Accountant,1684199,Kolkata,16,0,1,18,62502.22222222222,48154.24010596582,1.4025302367799286,0,0,0.5069034606958813,0.9265413410173027,1702
T004394,A00090,92989,Gambling,Credit,Hyderabad,2023-09-29 09:00:00,1,C0090,Current,36174,2022-09-16,32,Engineer,1453113,Hyderabad,9,0,0,28,77311.53571428571,41358.30660216491,0.3790644630719395,0,1,2.5705321354526607,0.7679155027860876,378
T004395,A00296,77106,Restaurants,UPI,Pune,2023-09-06 21:00:00,1,C0296,Savings,459548,2021-01-30,48,Engineer,811411,Pune,21,0,0,20,86193.2,40949.05615980602,-0.22191476073433003,0,0,0.1677862425987218,1.1403246936509366,949
T004396,A00112,147727,Clothing,Online,Kolkata,2023-02-28 18:00:00,1,C0112,Current,488569,2022-08-17,43,Businessman,678892,Kolkata,18,0,0,21,72268.57142857143,49632.2321244687,1.5203512987727898,0,0,0.3023660887897333,2.6112017817266957,195
T004397,A00301,95233,Restaurants,UPI,Chennai,2023-11-18 10:00:00,0,C0301,Salary,184830,2022-07-22,54,Accountant,340738,Chennai,10,0,1,14,72082.85714285714,46851.933095094944,0.494112864247356,0,0,0.5152436550145809,3.353884802986459,484
T004398,A00077,30190,Education,Credit,Ahmedabad,2023-02-17 09:00:00,0,C0077,Salary,413638,2021-05-28,47,Businessman,544761,Jaipur,9,0,0,21,77954.19047619047,55380.87530693159,-0.8624672364145931,1,0,0.07298634799910067,0.6650255800250018,630
T004399,A00177,25576,Healthcare,UPI,Delhi,2023-07-14 10:00:00,0,C0177,Savings,12099,2019-08-11,53,Engineer,738774,Delhi,10,0,0,22,71723.90909090909,36762.80646822156,-1.2552879805517616,0,0,2.113719008264463,0.4154342193959181,1433
T004400,A00343,64104,Healthcare,Online,Coimbatore,2023-08-03 21:00:00,0,C0343,Current,8754,2018-07-09,54,Businessman,1081452,Ahmedabad,21,0,0,28,69067.96428571429,40732.21809482762,-0.12186825363052445,1,0,7.321987435751,0.7113103494191143,1851
T004401,A00148,74569,Groceries,Debit,Chennai,2023-03-07 08:00:00,1,C0148,Current,384504,2018-01-28,49,Businessman,1248027,Chennai,8,0,0,19,72359.26315789473,39830.95760536312,0.055477873868835445,0,0,0.1939350593620369,0.7169941034929532,1864
T004402,A00101,120219,Travel,Debit,Delhi,2023-07-06 08:00:00,0,C0101,Salary,239213,2019-10-01,28,Manager,871650,Delhi,8,0,0,23,84706.47826086957,45429.81692764182,0.7817007450347615,0,0,0.5025583786902105,1.655054207537429,1374
